VNUM	LOCALE_NAME
21027	Malahit Plaka Zýrhý +7
21028	Malahit Plaka Zýrhý +8
21029	Malahit Plaka Zýrhý +9
21030	Kasýrga Plaka Zýrhý +0
21031	Kasýrga Plaka Zýrhý +1
21032	Kasýrga Plaka Zýrhý +2
21033	Kasýrga Plaka Zýrhý +3
21034	Kasýrga Plaka Zýrhý +4
21035	Kasýrga Plaka Zýrhý +5
21036	Kasýrga Plaka Zýrhý +6
21037	Kasýrga Plaka Zýrhý +7
21038	Kasýrga Plaka Zýrhý +8
21039	Kasýrga Plaka Zýrhý +9
21040	Bronz Plaka Zýrh +0
21041	Bronz Plaka Zýrh +1
21042	Bronz Plaka Zýrh +2
21043	Bronz Plaka Zýrh +3
21044	Bronz Plaka Zýrh +4
21045	Bronz Plaka Zýrh +5
21046	Bronz Plaka Zýrh +6
21047	Bronz Plaka Zýrh +7
21048	Bronz Plaka Zýrh +8
21049	Bronz Plaka Zýrh +9
21050	Kobold Plaka Zýrhý +0
21051	Kobold Plaka Zýrhý +1
21052	Kobold Plaka Zýrhý +2
21053	Kobold Plaka Zýrhý +3
21054	Kobold Plaka Zýrhý +4
21055	Kobold Plaka Zýrhý +5
21056	Kobold Plaka Zýrhý +6
21057	Kobold Plaka Zýrhý +7
21058	Kobold Plaka Zýrhý +8
21059	Kobold Plaka Zýrhý +9
21060	Firelyum Plaka Zýrhý+0
21061	Firelyum Plaka Zýrhý+1
21062	Firelyum Plaka Zýrhý+2
21063	Firelyum Plaka Zýrhý+3
21064	Firelyum Plaka Zýrhý+4
21065	Firelyum Plaka Zýrhý+5
21066	Firelyum Plaka Zýrhý+6
21067	Firelyum Plaka Zýrhý+7
21068	Firelyum Plaka Zýrhý+8
21069	Firelyum Plaka Zýrhý+9
21070	Gecegölgesi Zýrhý +0
21071	Gecegölgesi Zýrhý +1
21072	Gecegölgesi Zýrhý +2
21073	Gecegölgesi Zýrhý +3
21074	Gecegölgesi Zýrhý +4
21075	Gecegölgesi Zýrhý +5
21076	Gecegölgesi Zýrhý +6
21077	Gecegölgesi Zýrhý +7
21078	Gecegölgesi Zýrhý +8
21079	Gecegölgesi Zýrhý +9
21080	Ormancý Zýrhý +0
21081	Ormancý Zýrhý +1
21082	Ormancý Zýrhý +2
21083	Ormancý Zýrhý +3
21084	Ormancý Zýrhý +4
21085	Ormancý Zýrhý +5
21086	Ormancý Zýrhý +6
21087	Ormancý Zýrhý +7
21088	Ormancý Zýrhý +8
21089	Ormancý Zýrhý +9
21090	Baþkomutan Zýrhý +0
21091	Baþkomutan Zýrhý +1
21092	Baþkomutan Zýrhý +2
21093	Baþkomutan Zýrhý +3
21094	Baþkomutan Zýrhý +4
21095	Baþkomutan Zýrhý +5
21096	Baþkomutan Zýrhý +6
21097	Baþkomutan Zýrhý +7
21098	Baþkomutan Zýrhý +8
21099	Baþkomutan Zýrhý +9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21130	Fýrtýna Zýrhý+0
21131	Fýrtýna Zýrhý+1
21132	Fýrtýna Zýrhý+2
21133	Fýrtýna Zýrhý+3
21134	Fýrtýna Zýrhý+4
21135	Fýrtýna Zýrhý+5
21136	Fýrtýna Zýrhý+6
21137	Fýrtýna Zýrhý+7
21138	Fýrtýna Zýrhý+8
21139	Fýrtýna Zýrhý+9
21140	Siklonik Zýrh+0
21141	Siklonik Zýrh+1
21142	Siklonik Zýrh+2
21143	Siklonik Zýrh+3
21144	Siklonik Zýrh+4
21145	Siklonik Zýrh+5
21146	Siklonik Zýrh+6
21147	Siklonik Zýrh+7
21148	Siklonik Zýrh+8
21149	Siklonik Zýrh+9
21200	Zodyak Baþlýk+0
21201	Zodyak Baþlýk+1
21202	Zodyak Baþlýk+2
21203	Zodyak Baþlýk+3
21204	Zodyak Baþlýk+4
21205	Zodyak Baþlýk+5
21206	Zodyak Baþlýk+6
21207	Zodyak Baþlýk+7
21208	Zodyak Baþlýk+8
21209	Zodyak Baþlýk+9
21210	Kara ejderha zýrhý+0
21211	Kara ejderha zýrhý+1
21212	Kara ejderha zýrhý+2
21213	Kara ejderha zýrhý+3
21214	Kara ejderha zýrhý+4
21215	Kara ejderha zýrhý+5
21216	Kara ejderha zýrhý+6
21217	Kara ejderha zýrhý+7
21218	Kara ejderha zýrhý+8
21219	Kara ejderha zýrhý+9
21220	Kara ejderha zýrhý+10
21221	Kara ejderha zýrhý+11
21222	Kara ejderha zýrhý+12
21223	Kara ejderha zýrhý+13
21224	Kara ejderha zýrhý+14
21225	Kara ejderha zýrhý+15
21230	Rüzgar ejderha. zýrhý+0
21231	Rüzgar ejderha. zýrhý+1
21232	Rüzgar ejderha. zýrhý+2
21233	Rüzgar ejderha. zýrhý+3
21234	Rüzgar ejderha. zýrhý+4
21235	Rüzgar ejderha. zýrhý+5
21236	Rüzgar ejderha. zýrhý+6
21237	Rüzgar ejderha. zýrhý+7
21238	Rüzgar ejderha. zýrhý+8
21239	Rüzgar ejderha. zýrhý+9
21240	Rüzgar ejderha. zýrhý+10
21241	Rüzgar ejderha. zýrhý+11
21242	Rüzgar ejderha. zýrhý+12
21243	Rüzgar ejderha. zýrhý+13
21244	Rüzgar ejderha. zýrhý+14
21245	Rüzgar ejderha. zýrhý+15
21250	Büyü ejderhasý zýrhý+0
21251	Büyü ejderhasý zýrhý+1
21252	Büyü ejderhasý zýrhý+2
21253	Büyü ejderhasý zýrhý+3
21254	Büyü ejderhasý zýrhý+4
21255	Büyü ejderhasý zýrhý+5
21256	Büyü ejderhasý zýrhý+6
21257	Büyü ejderhasý zýrhý+7
21258	Büyü ejderhasý zýrhý+8
21259	Büyü ejderhasý zýrhý+9
21260	Büyü ejderhasý zýrhý+10
21261	Büyü ejderhasý zýrhý+11
21262	Büyü ejderhasý zýrhý+12
21263	Büyü ejderhasý zýrhý+13
21264	Büyü ejderhasý zýrhý+14
21265	Büyü ejderhasý zýrhý+15
21270	Tanrýlar ejder. zýrhý+0
21271	Tanrýlar ejder. zýrhý+1
21272	Tanrýlar ejder. zýrhý+2
21273	Tanrýlar ejder. zýrhý+3
21274	Tanrýlar ejder. zýrhý+4
21275	Tanrýlar ejder. zýrhý+5
21276	Tanrýlar ejder. zýrhý+6
21277	Tanrýlar ejder. zýrhý+7
21278	Tanrýlar ejder. zýrhý+8
21279	Tanrýlar ejder. zýrhý+9
21280	Tanrýlar ejder. zýrhý+10
21281	Tanrýlar ejder. zýrhý+11
21282	Tanrýlar ejder. zýrhý+12
21283	Tanrýlar ejder. zýrhý+13
21284	Tanrýlar ejder. zýrhý+14
21285	Tanrýlar ejder. zýrhý+15
21290	Gök ejderhasý zýrhý+0
21291	Gök ejderhasý zýrhý+1
21292	Gök ejderhasý zýrhý+2
21293	Gök ejderhasý zýrhý+3
21294	Gök ejderhasý zýrhý+4
21295	Gök ejderhasý zýrhý+5
21296	Gök ejderhasý zýrhý+6
21297	Gök ejderhasý zýrhý+7
21298	Gök ejderhasý zýrhý+8
21299	Gök ejderhasý zýrhý+9
21300	Gök ejderhasý zýrhý+10
21301	Gök ejderhasý zýrhý+11
21302	Gök ejderhasý zýrhý+12
21303	Gök ejderhasý zýrhý+13
21304	Gök ejderhasý zýrhý+14
21305	Gök ejderhasý zýrhý+15
21500	Ýskelet Miðfer +0
21501	Ýskelet Miðfer +1
21502	Ýskelet Miðfer +2
21503	Ýskelet Miðfer +3
21504	Ýskelet Miðfer +4
21505	Ýskelet Miðfer +5
21506	Ýskelet Miðfer +6
21507	Ýskelet Miðfer +7
21508	Ýskelet Miðfer +8
21509	Ýskelet Miðfer +9
21510	Karaörtü Miðferi +0
21511	Karaörtü Miðferi +1
21512	Karaörtü Miðferi +2
21513	Karaörtü Miðferi +3
21514	Karaörtü Miðferi +4
21515	Karaörtü Miðferi +5
21516	Karaörtü Miðferi +6
21517	Karaörtü Miðferi +7
21518	Karaörtü Miðferi +8
21519	Karaörtü Miðferi +9
21520	Þimþek Miðferi +0
21521	Þimþek Miðferi +1
21522	Þimþek Miðferi +2
21523	Þimþek Miðferi +3
21524	Þimþek Miðferi +4
21525	Þimþek Miðferi +5
21526	Þimþek Miðferi +6
21527	Þimþek Miðferi +7
21528	Þimþek Miðferi +8
21529	Þimþek Miðferi +9
21530	Gök Miðferi +0
21531	Gök Miðferi +1
21532	Gök Miðferi +2
21533	Gök Miðferi +3
21534	Gök Miðferi +4
21535	Gök Miðferi +5
21536	Gök Miðferi +6
21537	Gök Miðferi +7
21538	Gök Miðferi +8
21539	Gök Miðferi +9
21540	Yeþil Orman Miðferi +0
21541	Yeþil Orman Miðferi +1
21542	Yeþil Orman Miðferi +2
21543	Yeþil Orman Miðferi +3
21544	Yeþil Orman Miðferi +4
21545	Yeþil Orman Miðferi +5
21546	Yeþil Orman Miðferi +6
21547	Yeþil Orman Miðferi +7
21548	Yeþil Orman Miðferi +8
21549	Yeþil Orman Miðferi +9
21550	Ejderha Boynuzu Kaský +0
21551	Ejderha Boynuzu Kaský +1
21552	Ejderha Boynuzu Kaský +2
21553	Ejderha Boynuzu Kaský +3
21554	Ejderha Boynuzu Kaský +4
21555	Ejderha Boynuzu Kaský +5
21556	Ejderha Boynuzu Kaský +6
21557	Ejderha Boynuzu Kaský +7
21558	Ejderha Boynuzu Kaský +8
21559	Ejderha Boynuzu Kaský +9
21900	Durendal'ýn Ýntikamcýsý
21901	Katliam Kürdaný
21902	Hayal Kapaný
21903	Ork Kasabý
21904	Elf Öpücüðü
21905	Dul Ýntikamcý
21906	Þimþek & Gürleme
21910	Kavurucu Öfke
21911	Elf Pençesi
21912	Aðýt
21913	Obsidyen Çekici
21914	Valkür Çaðrýsý
21915	Sessiz Lanet
21916	Raptor
21920	Kader Kýlýcý
21921	Rüzgar Þiþi
21922	Ejderha Nefesi
21923	Kan Anlaþmasý
21924	Fýrtýna Çaðrýsý
21925	Gölge Dansçýsý
21926	Teþrihçi
21930	Ruh Hýrsýzý
21931	Ruh Oymacýsý
21932	Fýrtýna Elçisi
21933	Karar
21934	Gürültü Yankýsý
21935	Rüzgar Þarkýsý
21936	Ruh Yýrtýcýsý
21940	Çelik Þarkýsý
21941	Ay Iþýðý Neþteri
21942	Gölge Yapraðý
21943	Kýyamet
21944	Onur Sedasý
21945	Kuzgun Pençesi
21946	Kader Pençesi
21950	Balmung Mirasý
21951	Ölüm Perisi
21952	Titan Fýsýltýsý
21953	Gök Gürültüsü Darbesi
21954	Çýnlayan Ýntikam
21955	Belialin Savaþ Yelpazesi
21956	Utanç Pençesi
21960	Askalahel
21961	Öfkeli Diken
21962	Tanrýsal Bað
21963	Tanrýsal Karanlýk
21964	Son Darbe
21965	Nexus
21966	Kadife Pati
21970	Merasim
21971	Kral Katili
21972	Ependrion
21973	Brahindul
21974	Ölüm Öpücüðü
21975	Kor Glash
21976	Kör Öfke
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Þehre Dönüþ Kaðýdý
22001	Þehre Dönüþ Kaðýdý
22010	Geri Dönüþ Kaðýdý
22011	Geri Dönüþ Kaðýdý
22020	Iþýnlanma Kaðýdý
22030	Iþýnlanma Kaðýdý
22040	Hayat Kaðýdý
22050	Canlandýrma Kaðýdý
25040	Kutsama Kaðýdý
25041	Büyülü Metal
25042	Ritüel Taþý
25100	Zihin Taþý Kaðýdý
25101	Kek dilimi
25103	Flama
25104	Yýl dönümü bayraðý
25105	Yýl dönümü parasý
25106	Balýk yapboz sandýðý
25107	Balýk yapboz san. deluxe
25121	Kasýmpatý
25122	Ýnci çiçeði
25123	Nergis
25124	Zambak
25125	Ayçiçeði
25126	Kasýmpatý filizi
25127	Ýnci çiçeði filizi
25128	Nergis filizleri
25129	Zambak filizi
25130	Ayçiçeði filizi
27001	Kýrmýzý Ýksir(K)
27002	Kýrmýzý Ýksir(O)
27003	Kýrmýzý Ýksir(B)
27004	Mavi Ýksir(K)
27005	Mavi Ýksir(O)
27006	Mavi Ýksir(B)
27007	Kýrmýzý iksir (XXL)
27008	Mavi iksir (XXL)
27051	Kýrmýzý iksir (K)
27052	Mavi Ýksir (K)
27053	Yeþil Ýksir (K)
27054	Mor Ýksir (K)
27100	Yeþil Ýksir(K)
27101	Yeþil Ýksir(O)
27102	Yeþil Ýksir(B)
27103	Mor Ýksir(K)
27104	Mor Ýksir(O)
27105	Mor Ýksir(B)
27110	Yeþil Ýksir(K)
27111	Yeþil Ýksir(O)
27112	Yeþil Ýksir(B)
27113	Mor Ýksir(K)
27114	Mor Ýksir(O)
27115	Mor Ýksir(B)
27116	Pembe Ýksir(K)
27117	Pembe Ýksir(O)
27118	Pembe Ýksir(B)
27119	Gök Mavisi Ýksir(K)
27120	Gök Mavisi Ýksir(O)
27121	Gök Mavisi Ýksir(B)
27122	Kýrmýzý Ýksir (K)
27123	Yeþil Ýksir (K)
27124	Bandaj
27125	Muharebe Ýksiri
27126	Ejderha Gücü Ýksiri
27128	Yutnori gizemi
27201	Kýrmýzý Ýksir (K)
27202	Kýrmýzý Ýksir (O)
27203	Kýrmýzý Ýksir (B)
27204	Mavi Ýksir (K)
27205	Mavi Ýksir (O)
27206	Mavi Ýksir (B)
27207	Yeþil Ýksir (K)
27208	Yeþil Ýksir (O)
27209	Yeþil Ýksir (B)
27210	Mor Ýksir (K)
27211	Mor Ýksir (O)
27212	Mor Ýksir (B)
27400	Olta+1
27410	Olta+2
27420	Olta+3
27430	Olta+4
27440	Olta+5
27450	Olta+6
27460	Olta+7
27470	Olta+8
27480	Olta+9
27490	Olta+10
27500	Olta+11
27510	Olta+12
27520	Olta+13
27530	Olta+14
27540	Olta+15
27550	Olta+16
27560	Olta+17
27570	Olta+18
27580	Olta+19
27590	Olta+20
27591	Karbon olta
27600	Kamp Ateþi
27610	Balýkçýlýk Küresi
27620	Balýkçýlýk Sýrlarý
27621	Ýþlenmemiþ olta
27622	Olta halkasý
27623	Olta sapý
27624	Karbon fiber
27797	Altýn ton balýðý
27798	Tatlý su karidesi
27799	Kýlçýk
27800	Hamur
27801	Solucan
27802	Minik Balýk
27803	Sudak Balýðý
27804	Ringa Balýðý
27805	Büyük Sudak Balýðý
27806	Sazan
27807	Som Balýðý
27808	Ot Sazaný
27809	Dere Alabalýðý
27810	Zargana
27811	Gökkuþaðý Alabalýðý
27812	Nehir Alabalýðý
27813	Hamsi
27814	Levrek
27815	Tekir Balýðý
27816	Yayýn Balýðý
27817	Çopra Balýðý
27818	Lüfer Balýðý
27819	Sevimli Balýk
27820	Palamut Balýðý
27821	Kadife Balýðý
27822	Aynalý Sazan
27823	Altýn Sudak Balýðý
27824	Yýlan baþý balýðý
27825	Kurbaða balýðý
27826	Kral yengeci
27827	Yabbie yengeci
27828	Güneþ levreði
27829	Ölü havuz balýðý
27830	Çin levreði
27831	Kaya balýðý
27832	Gölet salyangozu
27833	Ölü Sudak Balýðý
27834	Ölü Ringa Balýðý
27835	Ölü Büyük Sudak Balýðý
27836	Ölü Sazan
27837	Ölü Som Balýðý
27838	Ölü Ot Sazaný
27839	Ölü Dere Alabalýðý
27840	Ölü Zargana
27841	Ölü Gökkuþaðý Alabalýðý
27842	Ölü Nehir Alabalýðý
27843	Ölü Hamsi
27844	Ölü Levrek
27845	Ölü Tekir Balýðý
27846	Ölü Yayýn Balýðý
27847	Ölü Çopra Balýðý
27848	Ölü Lüfer Balýðý
27849	Ölü Sevimli Balýk
27850	Ölü Palamut Balýðý
27851	Ölü Kadife Balýðý
27852	Ölü Aynalý Sazan
27853	Ölü Altýn Sudak Balýðý
27854	Ölü yýlan baþý balýðý
27855	Ölü kurbaða balýðý
27856	Ölü kral yengeci
27857	Ölü Yabbie yengeci
27858	Ölü güneþ levreði
27859	Ölü havuz balýðý
27860	Ölü Çin levreði
27861	Ölü kaya balýðý
27862	Ölü gölet salyangozu
27863	Izgara Sudak Balýðý
27864	Izgara Ringa Balýðý
27865	Izgara Büyük Sudak
27866	Izgara Sazan
27867	Izgara Som Balýðý
27868	Izgara Ot Sazaný
27869	Izgara Dere Alabalýðý
27870	Izgara Zargana
27871	Izg. Gökkuþaðý Alabalýðý
27872	Izgara Nehir Alabalýðý
27873	Izgara Hamsi
27874	Izgara Levrek
27875	Izgara Tekir Balýðý
27876	Izgara Yayýn Balýðý
27877	Izgara Çopra Balýðý
27878	Izgara Lüfer Balýðý
27879	Izgara sevimli balýk
27880	Izgara palamut balýðý
27881	Izgara kadife balýðý
27882	Izgara aynalý sazan
27883	Izgara altýn sudak
27884	Izgara yýlan baþý balýðý
27885	Izgara kurbaða balýðý
27886	Izgara kral yengeci.
27887	Izgara Yabbie yengeci
27888	Izgara güneþ levreði
27889	Izgara havuz balýðý
27890	Izgara Çin levreði
27891	Izgara kaya balýðý
27892	Izgara gölet salyangozu
27987	Ýstiridye
27988	Define Haritasý
27989	Metin Taþý Dedektörü
27990	Taþ Parçasý
27991	Su Taþý
27992	Beyaz Ýnci
27993	Mavi Ýnci
27994	Kankýrmýzý Ýnci
27995	Boþ Þiþe
27996	Zehir Þiþesi
27997	Yaþam Küresi
27998	Simya Kesesi
27999	Zihin Taþý Kesesi
28000	Katliam Taþý+0
28004	Paranoya Taþý+0
28008	Travma Taþý+0
28012	Lycanlar'a karþý taþ +0
28030	Kavrama Taþý+0
28031	Öldürücü Darbe Taþý+0
28032	Soðutma Taþý+0
28033	Savaþcýdan Koruyan Taþ+0
28034	Ninjadan Koruyan Taþ+0
28035	Suradan KoruyanTaþ+0
28036	Þamandan Koruyan Taþ+0
28037	Canavardan Koruyan Taþ+0
28038	Korunma Taþý+0
28039	Kurnazlýk Taþý+0
28040	Sihir Taþý+0
28041	Yaþam Taþý +0
28042	Savunma Taþý+0
28043	Hýz Taþý+0
28044	Büyü Bozma Taþý+0
28045	Büyü Bozma Taþý+0
28100	Katliam Taþý+1
28104	Paranoya Taþý+1
28108	Travma Taþý+1
28112	Lycanlar'a karþý taþ +1
28130	Kavrama Taþý+1
28131	Öldürücü Darbe Taþý+1
28132	Soðutma Taþý+1
28133	Savaþcýdan Koruyan Taþ+1
28134	Ninjadan Koruyan Taþ+1
28135	Suradan KoruyanTaþ+1
28136	Þamandan Koruyan Taþ+1
28137	Canavardan Koruyan Taþ+1
28138	Korunma Taþý+1
28139	Kurnazlýk Taþý+1
28140	Sihir Taþý+1
28141	Yaþam Taþý +1
28142	Savunma Taþý+1
28143	Hýz Taþý+1
28144	Büyü Bozma Taþý+1
28145	Büyü Bozma Taþý+1
28200	Katliam Taþý+2
28204	Paranoya Taþý+2
28208	Travma Taþý+2
28212	Lycanlar'a karþý taþ +2
28230	Kavrama Taþý+2
28231	Öldürücü Darbe Taþý+2
28232	Soðutma Taþý+2
28233	Savaþcýdan Koruyan Taþ+2
28234	Ninjadan Koruyan Taþ+2
28235	Suradan KoruyanTaþ+2
28236	Þamandan Koruyan Taþ+2
28237	Canavardan Koruyan Taþ+2
28238	Korunma Taþý+2
28239	Kurnazlýk Taþý+2
28240	Sihir Taþý+2
28241	Yaþam Taþý +2
28242	Savunma Taþý+2
28243	Hýz Taþý+2
28244	Büyü Bozma Taþý+2
28245	Büyü Bozma Taþý+2
28300	Katliam Taþý+3
28304	Paranoya Taþý+3
28308	Travma Taþý+3
28312	Lycanlar'a karþý taþ +3
28330	Kavrama Taþý+3
28331	Öldürücü Darbe Taþý+3
28332	Soðutma Taþý+3
28333	Savaþcýdan Koruyan Taþ+3
28334	Ninjadan Koruyan Taþ+3
28335	Suradan KoruyanTaþ+3
28336	Þamandan Koruyan Taþ+3
28337	Canavardan Koruyan Taþ+3
28338	Korunma Taþý+3
28339	Kurnazlýk Taþý+3
28340	Sihir Taþý+3
28341	Yaþam Taþý +3
28342	Savunma Taþý+3
28343	Hýz Taþý+3
28344	Büyü Bozma Taþý+3
28345	Büyü Bozma Taþý+3
28400	Katliam Taþý+4
28404	Paranoya Taþý+4
28408	Travma Taþý+4
28412	Lycanlar'a karþý taþ +4
28430	Kavrama Taþý+4
28431	Öldürücü Darbe Taþý+4
28432	Soðutma Taþý+4
28433	Savaþcýdan Koruyan Taþ+4
28434	Ninjadan Koruyan Taþ+4
28435	Suradan KoruyanTaþ+4
28436	Þamandan Koruyan Taþ+4
28437	Canavardan Koruyan Taþ+4
28438	Korunma Taþý+4
28439	Kurnazlýk Taþý+4
28440	Sihir Taþý+4
28441	Yaþam Taþý +4
28442	Savunma Taþý+4
28443	Hýz Taþý+4
28444	Büyü Bozma Taþý+4
28445	Büyü Bozma Taþý+4
28500	Katliam Taþý+5
28504	Paranoya Taþý+5
28508	Travma Taþý+5
28512	Aptallýk Taþý+5
28530	Kavrama Taþý+5
28531	Öldürücü Darbe Taþý+5
28532	Soðutma Taþý+5
28533	Savaþcýdan Koruyan Taþ+5
28534	Ninjadan Koruyan Taþ+5
28535	Suradan KoruyanTaþ+5
28536	Þamandan Koruyan Taþ+5
28537	Canavardan Koruyan Taþ+5
28538	Korunma Taþý+5
28539	Kurnazlýk Taþý+5
28540	Sihir Taþý+5
28541	Yaþam Taþý +5
28542	Savunma Taþý+5
28543	Hýz Taþý+5
28600	Kavrama Taþý+6
28601	Öldürücü Darbe Taþý+6
28602	Soðutma Taþý+6
28603	Savaþcýdan Koruyan Taþ+6
28604	Ninjadan Koruyan Taþ+6
28605	Suradan KoruyanTaþ+6
28606	Þamandan Koruyan Taþ+6
28607	Canavardan Koruyan Taþ+6
28608	Korunma Taþý+6
28609	Kurnazlýk Taþý+6
28610	Sihir Taþý+6
28611	Yaþam Taþý +6
28612	Savunma Taþý+6
28613	Hýz Taþý+6
28630	Kavrama Sutaþý+5
28631	Öldürücü Darbe Sutaþý+5
28632	Soðutma Sutaþý+5
28633	Savaþçý Sutaþý+5
28634	Ninja Sutaþý+5
28635	Sura Sutaþý+5
28636	Þaman Sutaþý+5
28637	Canavar Sutaþý+5
28638	Korunma Sutaþý+5
28639	Kurnazlýk Sutaþý+5
28640	Sihir Sutaþý+5
28641	Canlýlýk Sutaþý+5
28642	Savunma Sutaþý+5
28643	Hýz Sutaþý+5
28700	Kavrama Taþý+7
28701	Öldürücü Darbe Taþý+7
28702	Soðutma Taþý+7
28703	Savaþcýdan Koruyan Taþ+7
28704	Ninjadan Koruyan Taþ+7
28705	Suradan KoruyanTaþ+7
28706	Þamandan Koruyan Taþ+7
28707	Canavardan Koruyan Taþ+7
28708	Korunma Taþý+7
28709	Kurnazlýk Taþý+7
28710	Sihir Taþý+7
28711	Yaþam Taþý +7
28712	Savunma Taþý+7
28713	Hýz Taþý+7
28730	Kavrama Sutaþý+7
28731	Öldürücü Darbe Sutaþý+7
28732	Soðutma Sutaþý+7
28733	Savaþçý Sutaþý+7
28734	Ninja Sutaþý+7
28735	Sura Sutaþý+7
28736	Þaman Sutaþý+7
28737	Canavar Sutaþý+7
28738	Korunma Sutaþý+7
28739	Kurnazlýk Sutaþý+7
28740	Sihir Sutaþý+7
28741	Canlýlýk Sutaþý+7
28742	Savunma Sutaþý+7
28743	Hýz Sutaþý+7
28800	Kavrama Taþý+8
28801	Öldürücü Darbe Taþý+8
28802	Soðutma Taþý+8
28803	Savaþcýdan Koruyan Taþ+8
28804	Ninjadan Koruyan Taþ+8
28805	Suradan KoruyanTaþ+8
28806	Þamandan Koruyan Taþ+8
28807	Canavardan Koruyan Taþ+8
28808	Korunma Taþý+8
28809	Kurnazlýk Taþý+8
28810	Sihir Taþý+8
28811	Yaþam Taþý +8
28812	Savunma Taþý+8
28813	Hýz Taþý+8
28830	Kavrama Sutaþý+8
28831	Öldürücü Darbe Sutaþý+8
28832	Soðutma Sutaþý+8
28833	Savaþçý Sutaþý+8
28834	Ninja Sutaþý+8
28835	Sura Sutaþý+8
28836	Þaman Sutaþý+8
28837	Canavar Sutaþý+8
28838	Korunma Sutaþý+8
28839	Kurnazlýk Sutaþý+8
28840	Sihir Sutaþý+8
28841	Canlýlýk Sutaþý+8
28842	Savunma Sutaþý+8
28843	Hýz Sutaþý+8
28900	Kavrama Taþý+9
28901	Öldürücü Darbe Taþý+9
28902	Soðutma Taþý+9
28903	Savaþcýdan Koruyan Taþ+9
28904	Ninjadan Koruyan Taþ+9
28905	Suradan KoruyanTaþ+9
28906	Þamandan Koruyan Taþ+9
28907	Canavardan Koruyan Taþ+9
28908	Korunma Taþý+9
28909	Kurnazlýk Taþý+9
28910	Sihir Taþý+9
28911	Yaþam Taþý +9
28912	Savunma Taþý+9
28913	Hýz Taþý+9
28930	Kavrama Sutaþý+9
28931	Öldürücü Darbe Sutaþý+9
28932	Soðutma Sutaþý+9
28933	Savaþçý Sutaþý+9
28934	Ninja Sutaþý+9
28935	Sura Sutaþý+9
28936	Þaman Sutaþý+9
28937	Canavar Sutaþý+9
28938	Korunma Sutaþý+9
28939	Kurnazlýk Sutaþý+9
28940	Sihir Sutaþý+9
28941	Canlýlýk Sutaþý+9
28942	Savunma Sutaþý+9
28943	Hýz Sutaþý+9
28960	Kýrýlmýþ Taþ Parçasý
29001	Tarak
29002	Mavi Tarak
29003	Sarý Tarak
29004	Kýrmýzý Tarak
29005	Yeþil Tarak
29006	Sarý Þaraptaþý
29007	Mavi Þaraptaþý
29008	Mavi Kutsal Su
29009	Sarý Kutsal Su
29010	Kýrmýzý Kutsal Su
29011	Yeþil Kutsal Su
29012	Lacivert Kutsal Su
29013	Koyu Sarý Kutsal Su
29014	Bordo Kutsal Su
29015	Koyu Yeþil Kutsal Su
29101	Kazma+0
29102	Kazma+1
29103	Kazma+2
29104	Kazma+3
29105	Kazma+4
29106	Kazma+5
29107	Kazma+6
29108	Kazma+7
29109	Kazma+8
29110	Kazma+9
30000	Arpa
30001	Mektup
30002	Sosis Þiþ
30003	Domuz Burnu
30004	Yaban Domuzu Diþi
30005	Kýrýk Zýrh Parçasý
30006	Ork Diþi
30007	Ork Muskasý
30008	Baþlangýç Elkitabý
30009	Bilinmeyen Ýlaç
30010	Ayý Safrasý
30011	Çile
30012	Þarap Þiþesi
30013	Likör Kabý
30014	Yeti Postu
30015	Þeytan Hatýrasý
30016	Þeytan Mücevheri
30017	Süslü Saç Tokasý
30018	K. Domuzkuyruðu Kurdele
30019	Alev Yelesi
30020	Þeftali Tohumu
30021	Deðerli Taþ Parçasý
30022	Yýlan Kuyruðu
30023	Beyaz Kaplan Postu
30024	At Kuyruðu
30025	Örümceðin Zehir Kesesi
30026	Kurt Baðýrsaðý
30027	Kurt Postu
30028	Kurt Pençesi
30029	Kurt Karaciðeri
30030	Paslý Býçak
30031	Süs Eþyasý
30032	Yýpranmýþ Siyah Üniforma
30033	Kýrýk Porselen
30034	B. Domuzkuyruðu Kurdele
30035	Yüz Kremi
30036	Gizemli Bitki
30037	Kaplan Pençesi
30038	Kaplan Postu
30039	Sargý Bezi
30040	Yaprak
30041	Shiriken
30042	Saldýrgan kaplanýn diþi
30043	Fasulye
30044	Kil
30045	Akrep Ýðnesi
30046	Akrep Kuyruðu
30047	Lanet Kitabý
30048	Buz Parçasý
30049	Katil Buzbalina Boynuzu
30050	Buz Topu
30051	Bilinmeyen Týlsým
30052	Bayrak
30053	Ayý Ayak Derisi
30054	Nikah Yüzüðü
30055	Akrep Kýskacý
30056	Örümcek Aðý
30057	Örümcek Gözleri
30058	Örümcek Yumurta Kesesi
30059	Örümcek Bacaklarý
30060	Kurbaða Dili
30061	Kurbaða Bacaðý
30062	Ýlaç Kasesi
